token	company	director	label
skills	PROCTER & GAMBLE CO/THE	81.0	O
to	PROCTER & GAMBLE CO/THE	81.0	O
the	PROCTER & GAMBLE CO/THE	81.0	O
Board	PROCTER & GAMBLE CO/THE	81.0	B-ORG
,	PROCTER & GAMBLE CO/THE	81.0	O
which	PROCTER & GAMBLE CO/THE	81.0	O
is	PROCTER & GAMBLE CO/THE	81.0	O
critical	PROCTER & GAMBLE CO/THE	81.0	O
during	PROCTER & GAMBLE CO/THE	81.0	O
current	PROCTER & GAMBLE CO/THE	81.0	O
times	PROCTER & GAMBLE CO/THE	81.0	O
of	PROCTER & GAMBLE CO/THE	81.0	O
political	PROCTER & GAMBLE CO/THE	81.0	O
and	PROCTER & GAMBLE CO/THE	81.0	O
economic	PROCTER & GAMBLE CO/THE	81.0	O
uncertainty	PROCTER & GAMBLE CO/THE	81.0	O
.	PROCTER & GAMBLE CO/THE	81.0	O
			
Chair	PROCTER & GAMBLE CO/THE	81.0	B-TITLE
of	PROCTER & GAMBLE CO/THE	81.0	O
the	PROCTER & GAMBLE CO/THE	81.0	O
Governance	PROCTER & GAMBLE CO/THE	81.0	B-ORG
&	PROCTER & GAMBLE CO/THE	81.0	I-ORG
Public	PROCTER & GAMBLE CO/THE	81.0	I-ORG
Responsibility	PROCTER & GAMBLE CO/THE	81.0	I-ORG
Committee	PROCTER & GAMBLE CO/THE	81.0	I-ORG
and	PROCTER & GAMBLE CO/THE	81.0	O
member	PROCTER & GAMBLE CO/THE	81.0	B-TITLE
of	PROCTER & GAMBLE CO/THE	81.0	O
the	PROCTER & GAMBLE CO/THE	81.0	O
Audit	PROCTER & GAMBLE CO/THE	81.0	B-ORG
Committee	PROCTER & GAMBLE CO/THE	81.0	I-ORG
.	PROCTER & GAMBLE CO/THE	81.0	O
			
SHARON	BANK OF AMERICA CORP	93.0	B-PERSON
L.	BANK OF AMERICA CORP	93.0	I-PERSON
ALLEN	BANK OF AMERICA CORP	93.0	I-PERSON
-	BANK OF AMERICA CORP	93.0	O
AGE	BANK OF AMERICA CORP	93.0	B-DATE
:	BANK OF AMERICA CORP	93.0	I-DATE
67	BANK OF AMERICA CORP	93.0	I-DATE
.	BANK OF AMERICA CORP	93.0	O
			
DIRECTOR	BANK OF AMERICA CORP	93.0	B-TITLE
SINCE	BANK OF AMERICA CORP	93.0	O
:	BANK OF AMERICA CORP	93.0	O
AUGUST	BANK OF AMERICA CORP	93.0	B-DATE
2012	BANK OF AMERICA CORP	93.0	I-DATE
.	BANK OF AMERICA CORP	93.0	O
			
Former	BANK OF AMERICA CORP	93.0	O
Chairman	BANK OF AMERICA CORP	93.0	B-TITLE
,	BANK OF AMERICA CORP	93.0	O
Deloitte	BANK OF AMERICA CORP	93.0	B-ORG
.	BANK OF AMERICA CORP	93.0	O
			
Other	BANK OF AMERICA CORP	93.0	O
U.S.-Listed	BANK OF AMERICA CORP	93.0	O
Public	BANK OF AMERICA CORP	93.0	O
Company	BANK OF AMERICA CORP	93.0	O
Directorships	BANK OF AMERICA CORP	93.0	O
-	BANK OF AMERICA CORP	93.0	O
First	BANK OF AMERICA CORP	93.0	B-ORG
Solar	BANK OF AMERICA CORP	93.0	I-ORG
,	BANK OF AMERICA CORP	93.0	I-ORG
Inc.	BANK OF AMERICA CORP	93.0	I-ORG
Ms.	BANK OF AMERICA CORP	93.0	O
Allen	BANK OF AMERICA CORP	93.0	B-PERSON
s	BANK OF AMERICA CORP	93.0	O
responsibility	BANK OF AMERICA CORP	93.0	O
for	BANK OF AMERICA CORP	93.0	O
audit	BANK OF AMERICA CORP	93.0	O
and	BANK OF AMERICA CORP	93.0	O
consulting	BANK OF AMERICA CORP	93.0	O
services	BANK OF AMERICA CORP	93.0	O
in	BANK OF AMERICA CORP	93.0	O
various	BANK OF AMERICA CORP	93.0	O
positions	BANK OF AMERICA CORP	93.0	O
with	BANK OF AMERICA CORP	93.0	O
Deloitte	BANK OF AMERICA CORP	93.0	B-ORG
LLP	BANK OF AMERICA CORP	93.0	I-ORG
(	BANK OF AMERICA CORP	93.0	O
Deloitte	BANK OF AMERICA CORP	93.0	B-ORG
)	BANK OF AMERICA CORP	93.0	O
enables	BANK OF AMERICA CORP	93.0	O
her	BANK OF AMERICA CORP	93.0	O
to	BANK OF AMERICA CORP	93.0	O
bring	BANK OF AMERICA CORP	93.0	O
extensive	BANK OF AMERICA CORP	93.0	O
audit	BANK OF AMERICA CORP	93.0	O
,	BANK OF AMERICA CORP	93.0	O
financial	BANK OF AMERICA CORP	93.0	O
reporting	BANK OF AMERICA CORP	93.0	O
,	BANK OF AMERICA CORP	93.0	O
and	BANK OF AMERICA CORP	93.0	O
corporate	BANK OF AMERICA CORP	93.0	O
governance	BANK OF AMERICA CORP	93.0	O
experience	BANK OF AMERICA CORP	93.0	O
to	BANK OF AMERICA CORP	93.0	O
our	BANK OF AMERICA CORP	93.0	O
Board	BANK OF AMERICA CORP	93.0	B-ORG
.	BANK OF AMERICA CORP	93.0	O
			
Her	BANK OF AMERICA CORP	93.0	O
leadership	BANK OF AMERICA CORP	93.0	O
positions	BANK OF AMERICA CORP	93.0	O
with	BANK OF AMERICA CORP	93.0	O
Deloitte	BANK OF AMERICA CORP	93.0	B-ORG
give	BANK OF AMERICA CORP	93.0	O
her	BANK OF AMERICA CORP	93.0	O
broad	BANK OF AMERICA CORP	93.0	O
management	BANK OF AMERICA CORP	93.0	O
experience	BANK OF AMERICA CORP	93.0	O
with	BANK OF AMERICA CORP	93.0	O
large	BANK OF AMERICA CORP	93.0	O
,	BANK OF AMERICA CORP	93.0	O
complex	BANK OF AMERICA CORP	93.0	O
businesses	BANK OF AMERICA CORP	93.0	O
and	BANK OF AMERICA CORP	93.0	O
an	BANK OF AMERICA CORP	93.0	O
international	BANK OF AMERICA CORP	93.0	O
perspective	BANK OF AMERICA CORP	93.0	O
on	BANK OF AMERICA CORP	93.0	O
risk	BANK OF AMERICA CORP	93.0	O
management	BANK OF AMERICA CORP	93.0	O
and	BANK OF AMERICA CORP	93.0	O
strategic	BANK OF AMERICA CORP	93.0	O
planning	BANK OF AMERICA CORP	93.0	O
.	BANK OF AMERICA CORP	93.0	O
			
Professional	BANK OF AMERICA CORP	93.0	O
Highlights	BANK OF AMERICA CORP	93.0	O
:	BANK OF AMERICA CORP	93.0	O
Served	BANK OF AMERICA CORP	93.0	O
as	BANK OF AMERICA CORP	93.0	O
Chairman	BANK OF AMERICA CORP	93.0	B-TITLE
of	BANK OF AMERICA CORP	93.0	O
Deloitte	BANK OF AMERICA CORP	93.0	B-ORG
,	BANK OF AMERICA CORP	93.0	O
a	BANK OF AMERICA CORP	93.0	O
firm	BANK OF AMERICA CORP	93.0	O
that	BANK OF AMERICA CORP	93.0	O
provides	BANK OF AMERICA CORP	93.0	O
audit	BANK OF AMERICA CORP	93.0	O
,	BANK OF AMERICA CORP	93.0	O
consulting	BANK OF AMERICA CORP	93.0	O
,	BANK OF AMERICA CORP	93.0	O
financial	BANK OF AMERICA CORP	93.0	O
advisory	BANK OF AMERICA CORP	93.0	O
,	BANK OF AMERICA CORP	93.0	O
risk	BANK OF AMERICA CORP	93.0	O
management	BANK OF AMERICA CORP	93.0	O
,	BANK OF AMERICA CORP	93.0	O
and	BANK OF AMERICA CORP	93.0	O
tax	BANK OF AMERICA CORP	93.0	O
services	BANK OF AMERICA CORP	93.0	O
,	BANK OF AMERICA CORP	93.0	O
as	BANK OF AMERICA CORP	93.0	O
the	BANK OF AMERICA CORP	93.0	O
U.S.	BANK OF AMERICA CORP	93.0	B-GPE
member	BANK OF AMERICA CORP	93.0	O
firm	BANK OF AMERICA CORP	93.0	O
of	BANK OF AMERICA CORP	93.0	O
Deloitte	BANK OF AMERICA CORP	93.0	B-ORG
Touche	BANK OF AMERICA CORP	93.0	I-ORG
Tohmatsu	BANK OF AMERICA CORP	93.0	I-ORG
Limited	BANK OF AMERICA CORP	93.0	I-ORG
from	BANK OF AMERICA CORP	93.0	O
2003	BANK OF AMERICA CORP	93.0	B-DATE
to	BANK OF AMERICA CORP	93.0	I-DATE
2011	BANK OF AMERICA CORP	93.0	I-DATE
.	BANK OF AMERICA CORP	93.0	O
			
Employed	BANK OF AMERICA CORP	93.0	O
at	BANK OF AMERICA CORP	93.0	O
Deloitte	BANK OF AMERICA CORP	93.0	B-ORG
for	BANK OF AMERICA CORP	93.0	O
nearly	BANK OF AMERICA CORP	93.0	O
40	BANK OF AMERICA CORP	93.0	B-DATE
years	BANK OF AMERICA CORP	93.0	I-DATE
in	BANK OF AMERICA CORP	93.0	O
various	BANK OF AMERICA CORP	93.0	O
leadership	BANK OF AMERICA CORP	93.0	O
roles	BANK OF AMERICA CORP	93.0	O
,	BANK OF AMERICA CORP	93.0	O
including	BANK OF AMERICA CORP	93.0	O
Partner	BANK OF AMERICA CORP	93.0	B-TITLE
and	BANK OF AMERICA CORP	93.0	O
Regional	BANK OF AMERICA CORP	93.0	B-TITLE
Managing	BANK OF AMERICA CORP	93.0	I-TITLE
Partner	BANK OF AMERICA CORP	93.0	I-TITLE
,	BANK OF AMERICA CORP	93.0	O
responsible	BANK OF AMERICA CORP	93.0	O
for	BANK OF AMERICA CORP	93.0	O
audit	BANK OF AMERICA CORP	93.0	O
and	BANK OF AMERICA CORP	93.0	O
consulting	BANK OF AMERICA CORP	93.0	O
services	BANK OF AMERICA CORP	93.0	O
for	BANK OF AMERICA CORP	93.0	O
a	BANK OF AMERICA CORP	93.0	O
number	BANK OF AMERICA CORP	93.0	O
of	BANK OF AMERICA CORP	93.0	O
Fortune	BANK OF AMERICA CORP	93.0	B-PRODUCT
500	BANK OF AMERICA CORP	93.0	I-PRODUCT
and	BANK OF AMERICA CORP	93.0	O
large	BANK OF AMERICA CORP	93.0	O
private	BANK OF AMERICA CORP	93.0	O
companies	BANK OF AMERICA CORP	93.0	O
.	BANK OF AMERICA CORP	93.0	O
			
Member	BANK OF AMERICA CORP	93.0	B-TITLE
of	BANK OF AMERICA CORP	93.0	O
the	BANK OF AMERICA CORP	93.0	O
Global	BANK OF AMERICA CORP	93.0	B-ORG
Board	BANK OF AMERICA CORP	93.0	I-ORG
of	BANK OF AMERICA CORP	93.0	I-ORG
Directors	BANK OF AMERICA CORP	93.0	I-ORG
,	BANK OF AMERICA CORP	93.0	O
Chair	BANK OF AMERICA CORP	93.0	B-TITLE
of	BANK OF AMERICA CORP	93.0	O
the	BANK OF AMERICA CORP	93.0	O
Global	BANK OF AMERICA CORP	93.0	B-ORG
Risk	BANK OF AMERICA CORP	93.0	I-ORG
Committee	BANK OF AMERICA CORP	93.0	I-ORG
,	BANK OF AMERICA CORP	93.0	O
and	BANK OF AMERICA CORP	93.0	O
U.S.	BANK OF AMERICA CORP	93.0	B-GPE
Representative	BANK OF AMERICA CORP	93.0	B-TITLE
on	BANK OF AMERICA CORP	93.0	O
the	BANK OF AMERICA CORP	93.0	O
Global	BANK OF AMERICA CORP	93.0	B-ORG
Governance	BANK OF AMERICA CORP	93.0	I-ORG
Committee	BANK OF AMERICA CORP	93.0	I-ORG
of	BANK OF AMERICA CORP	93.0	O
Deloitte	BANK OF AMERICA CORP	93.0	B-ORG
Touche	BANK OF AMERICA CORP	93.0	I-ORG
Tohmatsu	BANK OF AMERICA CORP	93.0	I-ORG
Limited	BANK OF AMERICA CORP	93.0	I-ORG
from	BANK OF AMERICA CORP	93.0	O
2003	BANK OF AMERICA CORP	93.0	B-DATE
to	BANK OF AMERICA CORP	93.0	I-DATE
2011	BANK OF AMERICA CORP	93.0	I-DATE
.	BANK OF AMERICA CORP	93.0	O
			
Member	BANK OF AMERICA CORP	93.0	B-TITLE
of	BANK OF AMERICA CORP	93.0	O
the	BANK OF AMERICA CORP	93.0	O
Board	BANK OF AMERICA CORP	93.0	B-ORG
of	BANK OF AMERICA CORP	93.0	I-ORG
Directors	BANK OF AMERICA CORP	93.0	I-ORG
of	BANK OF AMERICA CORP	93.0	O
a	BANK OF AMERICA CORP	93.0	O
food	BANK OF AMERICA CORP	93.0	O
and	BANK OF AMERICA CORP	93.0	O
drug	BANK OF AMERICA CORP	93.0	O
retailer	BANK OF AMERICA CORP	93.0	O
seeking	BANK OF AMERICA CORP	93.0	O
to	BANK OF AMERICA CORP	93.0	O
become	BANK OF AMERICA CORP	93.0	O
a	BANK OF AMERICA CORP	93.0	O
public	BANK OF AMERICA CORP	93.0	O
company	BANK OF AMERICA CORP	93.0	O
under	BANK OF AMERICA CORP	93.0	O
the	BANK OF AMERICA CORP	93.0	O
name	BANK OF AMERICA CORP	93.0	O
Albertsons	BANK OF AMERICA CORP	93.0	B-ORG
Companies	BANK OF AMERICA CORP	93.0	I-ORG
,	BANK OF AMERICA CORP	93.0	I-ORG
Inc.	BANK OF AMERICA CORP	93.0	I-ORG
Director	BANK OF AMERICA CORP	93.0	B-TITLE
of	BANK OF AMERICA CORP	93.0	O
First	BANK OF AMERICA CORP	93.0	B-ORG
Solar	BANK OF AMERICA CORP	93.0	I-ORG
,	BANK OF AMERICA CORP	93.0	I-ORG
Inc.	BANK OF AMERICA CORP	93.0	I-ORG
,	BANK OF AMERICA CORP	93.0	O
Chair	BANK OF AMERICA CORP	93.0	B-TITLE
of	BANK OF AMERICA CORP	93.0	O
its	BANK OF AMERICA CORP	93.0	O
Audit	BANK OF AMERICA CORP	93.0	B-ORG
Committee	BANK OF AMERICA CORP	93.0	I-ORG
,	BANK OF AMERICA CORP	93.0	O
and	BANK OF AMERICA CORP	93.0	O
member	BANK OF AMERICA CORP	93.0	B-TITLE
of	BANK OF AMERICA CORP	93.0	O
its	BANK OF AMERICA CORP	93.0	O
Technology	BANK OF AMERICA CORP	93.0	B-ORG
Committee	BANK OF AMERICA CORP	93.0	I-ORG
.	BANK OF AMERICA CORP	93.0	O
			
Other	BANK OF AMERICA CORP	93.0	O
Leadership	BANK OF AMERICA CORP	93.0	O
Experience	BANK OF AMERICA CORP	93.0	O
and	BANK OF AMERICA CORP	93.0	O
Service	BANK OF AMERICA CORP	93.0	O
:	BANK OF AMERICA CORP	93.0	O
Former	BANK OF AMERICA CORP	93.0	O
Director	BANK OF AMERICA CORP	93.0	B-TITLE
and	BANK OF AMERICA CORP	93.0	O
Chair	BANK OF AMERICA CORP	93.0	B-TITLE
of	BANK OF AMERICA CORP	93.0	O
the	BANK OF AMERICA CORP	93.0	O
National	BANK OF AMERICA CORP	93.0	B-ORG
Board	BANK OF AMERICA CORP	93.0	I-ORG
of	BANK OF AMERICA CORP	93.0	I-ORG
Directors	BANK OF AMERICA CORP	93.0	I-ORG
of	BANK OF AMERICA CORP	93.0	O
the	BANK OF AMERICA CORP	93.0	O
YMCA	BANK OF AMERICA CORP	93.0	B-ORG
of	BANK OF AMERICA CORP	93.0	O
the	BANK OF AMERICA CORP	93.0	O
USA	BANK OF AMERICA CORP	93.0	B-GPE
,	BANK OF AMERICA CORP	93.0	O
a	BANK OF AMERICA CORP	93.0	O
leading	BANK OF AMERICA CORP	93.0	O
nonprofit	BANK OF AMERICA CORP	93.0	O
organization	BANK OF AMERICA CORP	93.0	O
for	BANK OF AMERICA CORP	93.0	O
youth	BANK OF AMERICA CORP	93.0	O
development	BANK OF AMERICA CORP	93.0	O
,	BANK OF AMERICA CORP	93.0	O
healthy	BANK OF AMERICA CORP	93.0	O
living	BANK OF AMERICA CORP	93.0	O
,	BANK OF AMERICA CORP	93.0	O
and	BANK OF AMERICA CORP	93.0	O
social	BANK OF AMERICA CORP	93.0	O
responsibility	BANK OF AMERICA CORP	93.0	O
.	BANK OF AMERICA CORP	93.0	O
			
Former	BANK OF AMERICA CORP	93.0	O
Vice	BANK OF AMERICA CORP	93.0	B-TITLE
Chair	BANK OF AMERICA CORP	93.0	I-TITLE
of	BANK OF AMERICA CORP	93.0	O
the	BANK OF AMERICA CORP	93.0	O
Board	BANK OF AMERICA CORP	93.0	B-ORG
of	BANK OF AMERICA CORP	93.0	I-ORG
Trustees	BANK OF AMERICA CORP	93.0	I-ORG
of	BANK OF AMERICA CORP	93.0	O
the	BANK OF AMERICA CORP	93.0	O
Autry	BANK OF AMERICA CORP	93.0	B-ORG
National	BANK OF AMERICA CORP	93.0	I-ORG
Center	BANK OF AMERICA CORP	93.0	I-ORG
,	BANK OF AMERICA CORP	93.0	O
the	BANK OF AMERICA CORP	93.0	O
governing	BANK OF AMERICA CORP	93.0	O
body	BANK OF AMERICA CORP	93.0	O
of	BANK OF AMERICA CORP	93.0	O
the	BANK OF AMERICA CORP	93.0	O
Autry	BANK OF AMERICA CORP	93.0	B-ORG
Museum	BANK OF AMERICA CORP	93.0	I-ORG
of	BANK OF AMERICA CORP	93.0	I-ORG
the	BANK OF AMERICA CORP	93.0	I-ORG
American	BANK OF AMERICA CORP	93.0	I-ORG
West	BANK OF AMERICA CORP	93.0	I-ORG
.	BANK OF AMERICA CORP	93.0	O
			
Appointed	BANK OF AMERICA CORP	93.0	O
by	BANK OF AMERICA CORP	93.0	O
President	BANK OF AMERICA CORP	93.0	B-TITLE
George	BANK OF AMERICA CORP	93.0	B-PERSON
W.	BANK OF AMERICA CORP	93.0	I-PERSON
Bush	BANK OF AMERICA CORP	93.0	I-PERSON
to	BANK OF AMERICA CORP	93.0	O
the	BANK OF AMERICA CORP	93.0	O
President	BANK OF AMERICA CORP	93.0	B-ORG
s	BANK OF AMERICA CORP	93.0	I-ORG
Export	BANK OF AMERICA CORP	93.0	I-ORG
Council	BANK OF AMERICA CORP	93.0	I-ORG
,	BANK OF AMERICA CORP	93.0	O
which	BANK OF AMERICA CORP	93.0	O
advised	BANK OF AMERICA CORP	93.0	O
the	BANK OF AMERICA CORP	93.0	O
President	BANK OF AMERICA CORP	93.0	B-PERSON
on	BANK OF AMERICA CORP	93.0	O
export	BANK OF AMERICA CORP	93.0	O
enhancement	BANK OF AMERICA CORP	93.0	O
.	BANK OF AMERICA CORP	93.0	O
			
SUSAN	BANK OF AMERICA CORP	94.0	B-PERSON
S.	BANK OF AMERICA CORP	94.0	I-PERSON
BIES	BANK OF AMERICA CORP	94.0	I-PERSON
-	BANK OF AMERICA CORP	94.0	O
AGE	BANK OF AMERICA CORP	94.0	B-DATE
:	BANK OF AMERICA CORP	94.0	I-DATE
71	BANK OF AMERICA CORP	94.0	I-DATE
.	BANK OF AMERICA CORP	94.0	O
			
DIRECTOR	BANK OF AMERICA CORP	94.0	B-TITLE
SINCE	BANK OF AMERICA CORP	94.0	O
:	BANK OF AMERICA CORP	94.0	O
JUNE	BANK OF AMERICA CORP	94.0	B-DATE
2009	BANK OF AMERICA CORP	94.0	I-DATE
.	BANK OF AMERICA CORP	94.0	O
			
Former	BANK OF AMERICA CORP	94.0	O
Member	BANK OF AMERICA CORP	94.0	B-TITLE
,	BANK OF AMERICA CORP	94.0	O
Federal	BANK OF AMERICA CORP	94.0	B-ORG
Reserve	BANK OF AMERICA CORP	94.0	I-ORG
Board	BANK OF AMERICA CORP	94.0	I-ORG
of	BANK OF AMERICA CORP	94.0	I-ORG
Governors	BANK OF AMERICA CORP	94.0	I-ORG
.	BANK OF AMERICA CORP	94.0	O
			
Ms.	BANK OF AMERICA CORP	94.0	O
Bies	BANK OF AMERICA CORP	94.0	B-PERSON
s	BANK OF AMERICA CORP	94.0	O
role	BANK OF AMERICA CORP	94.0	O
as	BANK OF AMERICA CORP	94.0	O
a	BANK OF AMERICA CORP	94.0	O
member	BANK OF AMERICA CORP	94.0	B-TITLE
of	BANK OF AMERICA CORP	94.0	O
the	BANK OF AMERICA CORP	94.0	O
Board	BANK OF AMERICA CORP	94.0	B-ORG
of	BANK OF AMERICA CORP	94.0	I-ORG
Governors	BANK OF AMERICA CORP	94.0	I-ORG
of	BANK OF AMERICA CORP	94.0	I-ORG
the	BANK OF AMERICA CORP	94.0	I-ORG
Federal	BANK OF AMERICA CORP	94.0	I-ORG
Reserve	BANK OF AMERICA CORP	94.0	I-ORG
System	BANK OF AMERICA CORP	94.0	I-ORG
(	BANK OF AMERICA CORP	94.0	O
Federal	BANK OF AMERICA CORP	94.0	B-ORG
Reserve	BANK OF AMERICA CORP	94.0	I-ORG
Board	BANK OF AMERICA CORP	94.0	I-ORG
)	BANK OF AMERICA CORP	94.0	O
and	BANK OF AMERICA CORP	94.0	O
her	BANK OF AMERICA CORP	94.0	O
tenure	BANK OF AMERICA CORP	94.0	O
with	BANK OF AMERICA CORP	94.0	O
First	BANK OF AMERICA CORP	94.0	B-ORG
Tennessee	BANK OF AMERICA CORP	94.0	I-ORG
National	BANK OF AMERICA CORP	94.0	I-ORG
Corporation	BANK OF AMERICA CORP	94.0	I-ORG
(	BANK OF AMERICA CORP	94.0	O
First	BANK OF AMERICA CORP	94.0	B-ORG
Tennessee	BANK OF AMERICA CORP	94.0	I-ORG
)	BANK OF AMERICA CORP	94.0	O
enables	BANK OF AMERICA CORP	94.0	O
her	BANK OF AMERICA CORP	94.0	O
to	BANK OF AMERICA CORP	94.0	O
bring	BANK OF AMERICA CORP	94.0	O
deep	BANK OF AMERICA CORP	94.0	O
experience	BANK OF AMERICA CORP	94.0	O
in	BANK OF AMERICA CORP	94.0	O
risk	BANK OF AMERICA CORP	94.0	O
management	BANK OF AMERICA CORP	94.0	O
,	BANK OF AMERICA CORP	94.0	O
consumer	BANK OF AMERICA CORP	94.0	O
banking	BANK OF AMERICA CORP	94.0	O
,	BANK OF AMERICA CORP	94.0	O
and	BANK OF AMERICA CORP	94.0	O
insights	BANK OF AMERICA CORP	94.0	O
regarding	BANK OF AMERICA CORP	94.0	O
financial	BANK OF AMERICA CORP	94.0	O
regulation	BANK OF AMERICA CORP	94.0	O
to	BANK OF AMERICA CORP	94.0	O
our	BANK OF AMERICA CORP	94.0	O
Board	BANK OF AMERICA CORP	94.0	B-ORG
.	BANK OF AMERICA CORP	94.0	O
			
In	BANK OF AMERICA CORP	94.0	O
particular	BANK OF AMERICA CORP	94.0	O
,	BANK OF AMERICA CORP	94.0	O
Ms.	BANK OF AMERICA CORP	94.0	O
Bies	BANK OF AMERICA CORP	94.0	B-PERSON
focused	BANK OF AMERICA CORP	94.0	O
on	BANK OF AMERICA CORP	94.0	O
enterprise	BANK OF AMERICA CORP	94.0	O
financial	BANK OF AMERICA CORP	94.0	O
and	BANK OF AMERICA CORP	94.0	O
risk	BANK OF AMERICA CORP	94.0	O
management	BANK OF AMERICA CORP	94.0	O
during	BANK OF AMERICA CORP	94.0	O
her	BANK OF AMERICA CORP	94.0	O
career	BANK OF AMERICA CORP	94.0	O
with	BANK OF AMERICA CORP	94.0	O
First	BANK OF AMERICA CORP	94.0	B-ORG
Tennessee	BANK OF AMERICA CORP	94.0	I-ORG
and	BANK OF AMERICA CORP	94.0	O
further	BANK OF AMERICA CORP	94.0	O
developed	BANK OF AMERICA CORP	94.0	O
her	BANK OF AMERICA CORP	94.0	O
regulatory	BANK OF AMERICA CORP	94.0	O
expertise	BANK OF AMERICA CORP	94.0	O
by	BANK OF AMERICA CORP	94.0	O
serving	BANK OF AMERICA CORP	94.0	O
on	BANK OF AMERICA CORP	94.0	O
the	BANK OF AMERICA CORP	94.0	O
Financial	BANK OF AMERICA CORP	94.0	B-ORG
Accounting	BANK OF AMERICA CORP	94.0	I-ORG
Standards	BANK OF AMERICA CORP	94.0	I-ORG
Board	BANK OF AMERICA CORP	94.0	I-ORG
(	BANK OF AMERICA CORP	94.0	O
FASB	BANK OF AMERICA CORP	94.0	B-ORG
)	BANK OF AMERICA CORP	94.0	O
Emerging	BANK OF AMERICA CORP	94.0	B-ORG
Issues	BANK OF AMERICA CORP	94.0	I-ORG
Task	BANK OF AMERICA CORP	94.0	I-ORG
Force	BANK OF AMERICA CORP	94.0	I-ORG
.	BANK OF AMERICA CORP	94.0	O
			
Her	BANK OF AMERICA CORP	94.0	O
experience	BANK OF AMERICA CORP	94.0	O
working	BANK OF AMERICA CORP	94.0	O
at	BANK OF AMERICA CORP	94.0	O
a	BANK OF AMERICA CORP	94.0	O
primary	BANK OF AMERICA CORP	94.0	O
regulator	BANK OF AMERICA CORP	94.0	O
of	BANK OF AMERICA CORP	94.0	O
our	BANK OF AMERICA CORP	94.0	O
industry	BANK OF AMERICA CORP	94.0	O
,	BANK OF AMERICA CORP	94.0	O
along	BANK OF AMERICA CORP	94.0	O
with	BANK OF AMERICA CORP	94.0	O
her	BANK OF AMERICA CORP	94.0	O
other	BANK OF AMERICA CORP	94.0	O
regulatory	BANK OF AMERICA CORP	94.0	O
and	BANK OF AMERICA CORP	94.0	O
public	BANK OF AMERICA CORP	94.0	O
policy	BANK OF AMERICA CORP	94.0	O
experience	BANK OF AMERICA CORP	94.0	O
,	BANK OF AMERICA CORP	94.0	O
gives	BANK OF AMERICA CORP	94.0	O
her	BANK OF AMERICA CORP	94.0	O
unique	BANK OF AMERICA CORP	94.0	O
and	BANK OF AMERICA CORP	94.0	O
valuable	BANK OF AMERICA CORP	94.0	O
perspective	BANK OF AMERICA CORP	94.0	O
relevant	BANK OF AMERICA CORP	94.0	O
to	BANK OF AMERICA CORP	94.0	O
our	BANK OF AMERICA CORP	94.0	O
company	BANK OF AMERICA CORP	94.0	O
s	BANK OF AMERICA CORP	94.0	O
business	BANK OF AMERICA CORP	94.0	O
,	BANK OF AMERICA CORP	94.0	O
financial	BANK OF AMERICA CORP	94.0	O
performance	BANK OF AMERICA CORP	94.0	O
,	BANK OF AMERICA CORP	94.0	O
and	BANK OF AMERICA CORP	94.0	O
risk	BANK OF AMERICA CORP	94.0	O
oversight	BANK OF AMERICA CORP	94.0	O
.	BANK OF AMERICA CORP	94.0	O
			
She	BANK OF AMERICA CORP	94.0	O
brings	BANK OF AMERICA CORP	94.0	O
an	BANK OF AMERICA CORP	94.0	O
international	BANK OF AMERICA CORP	94.0	O
perspective	BANK OF AMERICA CORP	94.0	O
through	BANK OF AMERICA CORP	94.0	O
her	BANK OF AMERICA CORP	94.0	O
service	BANK OF AMERICA CORP	94.0	O
on	BANK OF AMERICA CORP	94.0	O
the	BANK OF AMERICA CORP	94.0	O
Board	BANK OF AMERICA CORP	94.0	B-ORG
of	BANK OF AMERICA CORP	94.0	I-ORG
Directors	BANK OF AMERICA CORP	94.0	I-ORG
of	BANK OF AMERICA CORP	94.0	O
Merrill	BANK OF AMERICA CORP	94.0	B-ORG
Lynch	BANK OF AMERICA CORP	94.0	I-ORG
International	BANK OF AMERICA CORP	94.0	I-ORG
(	BANK OF AMERICA CORP	94.0	O
MLI	BANK OF AMERICA CORP	94.0	B-ORG
)	BANK OF AMERICA CORP	94.0	O
and	BANK OF AMERICA CORP	94.0	O
prior	BANK OF AMERICA CORP	94.0	O
service	BANK OF AMERICA CORP	94.0	O
on	BANK OF AMERICA CORP	94.0	O
the	BANK OF AMERICA CORP	94.0	O
Board	BANK OF AMERICA CORP	94.0	B-ORG
of	BANK OF AMERICA CORP	94.0	I-ORG
Directors	BANK OF AMERICA CORP	94.0	I-ORG
of	BANK OF AMERICA CORP	94.0	O
Zurich	BANK OF AMERICA CORP	94.0	B-ORG
Insurance	BANK OF AMERICA CORP	94.0	I-ORG
Group	BANK OF AMERICA CORP	94.0	I-ORG
Ltd.	BANK OF AMERICA CORP	94.0	I-ORG
(	BANK OF AMERICA CORP	94.0	O
Zurich	BANK OF AMERICA CORP	94.0	B-ORG
Insurance	BANK OF AMERICA CORP	94.0	I-ORG
)	BANK OF AMERICA CORP	94.0	O
.	BANK OF AMERICA CORP	94.0	O
			
Professional	BANK OF AMERICA CORP	94.0	O
Highlights	BANK OF AMERICA CORP	94.0	O
:	BANK OF AMERICA CORP	94.0	O
Senior	BANK OF AMERICA CORP	94.0	B-TITLE
Advisory	BANK OF AMERICA CORP	94.0	I-TITLE
Board	BANK OF AMERICA CORP	94.0	I-TITLE
