Arthur,B-ORG
Andersen,I-ORG
LLP,I-ORG
in,O
1989,B-DATE
.,O
,
Current,O
Public,O
Company,O
Board,O
Service,O
:,O
Alexander,B-ORG
&,I-ORG
Baldwin,I-ORG
",",I-ORG
Inc.,I-ORG
Current,O
Non-Public,O
Company,O
Board,O
Service,O
:,O
Alaska,B-ORG
Airlines,I-ORG
and,O
Horizon,B-ORG
Air,I-ORG
(,O
subsidiaries,O
of,O
Alaska,B-ORG
Air,I-ORG
Group,I-ORG
),O
.,O
,
First,B-ORG
Hawaiian,I-ORG
Bank,I-ORG
.,O
,
The,B-ORG
Harold,I-ORG
K.L,I-ORG
.,O
,
Castle,B-ORG
Foundation,I-ORG
.,O
,
Hawaii,B-ORG
Asia,I-ORG
Pacific,I-ORG
Association,I-ORG
.,O
,
Education,O
:,O
BA,B-PRODUCT
",",O
University,B-ORG
of,I-ORG
Hawaii,I-ORG
at,I-ORG
Manoa,I-ORG
.,O
